EmployeeID,Salary,Age,YearsExperience
5190,197527,38,20
5191,153364,47,20
5192,44955,44,10
5193,174989,27,2
5194,94925,49,14
5195,137216,29,8
5196,100269,29,6
5197,192026,40,28
5198,71458,59,3
5199,119037,50,16
5200,182185,44,17
5201,129977,53,12
5202,73939,31,27
5203,59345,48,19
5204,140107,22,24
5205,151866,50,20
5206,99166,24,3
5207,127406,58,13
5208,79298,52,16
5209,74942,32,11
5210,33453,43,20
5211,132811,39,27
5212,84935,56,16
5213,152439,27,20
5214,38328,24,2
5215,45534,26,4
5216,115280,30,27
5217,66320,49,28
5218,79170,40,25
5219,130546,49,4
5220,110201,48,28
5221,38640,34,17
5222,191121,59,1
5223,166690,42,1
5224,162992,48,5
5225,73937,27,22
5226,173279,59,12
5227,194044,32,6
5228,171871,38,6
5229,189988,28,25
5230,100463,51,17
5231,123500,42,26
5232,67158,22,22
5233,114607,46,13
5234,149639,53,8
5235,101696,29,24
5236,91510,26,12
5237,150076,51,15
5238,88692,29,19
5239,160841,40,29
5240,45810,51,21
5241,166198,36,26
5242,191081,57,20
5243,141718,48,28
5244,120932,34,17
5245,30192,35,9
5246,66413,58,21
5247,173888,51,18
5248,69082,34,28
5249,95048,37,2
5250,153130,28,11
5251,80940,48,23
5252,193202,56,20
5253,70142,36,17
5254,66468,49,21
5255,191770,56,18
5256,171727,28,15
5257,191147,41,7
5258,170431,53,16
5259,159048,59,25
5260,72056,53,29
5261,81831,47,1
5262,89191,41,28
5263,151948,39,18
5264,194344,36,27
5265,138117,43,22
5266,44671,43,8
5267,57048,42,7
5268,55963,23,25
5269,73954,39,2
5270,125430,44,12
5271,30717,34,16
5272,41676,30,9
5273,165506,28,20
5274,148696,22,11
5275,160830,23,15
5276,34994,25,3
5277,34234,35,23
5278,99300,53,21
5279,73949,57,13
5280,67405,23,21
5281,64872,35,28
5282,72215,41,13
5283,53185,46,2
5284,71153,29,6
5285,107535,49,6
5286,163653,42,12
5287,81717,44,4
5288,32763,53,5
5289,122910,29,23
5290,85480,52,8
5291,199831,58,6
5292,148094,37,21
5293,186379,48,28
5294,41064,39,3
5295,106848,56,23
5296,67548,36,8
5297,198017,48,19
5298,36476,38,21
5299,120101,23,11
5300,32382,52,18
5301,194474,58,10
5302,188018,55,26
5303,109698,55,28
5304,183407,24,20
5305,75095,38,12
5306,159974,35,20
5307,57197,35,28
5308,157619,59,29
5309,52010,56,8
5310,185195,22,19
5311,117923,50,21
5312,163962,25,16
5313,160526,54,27
5314,139162,38,21
5315,150927,49,18
5316,38026,47,9
5317,94925,29,4
5318,98842,55,9
5319,63665,39,25
5320,39277,52,2
5321,78008,48,9
5322,44683,37,9
5323,161742,31,18
5324,178961,33,11
5325,108542,43,13
5326,84319,37,6
5327,122067,33,9
5328,182711,32,16
5329,177705,41,4
5330,195732,22,2
5331,98975,48,7
5332,193244,24,15
5333,131158,33,25
5334,41577,51,6
5335,107299,30,11
5336,50176,58,27
5337,93972,22,20
5338,150018,25,17
5339,49996,36,4
5340,130922,48,19
5341,116598,29,7
5342,65931,44,11
5343,154168,36,13
5344,196782,48,27
5345,153099,52,26
5346,64693,29,21
5347,196812,51,28
5348,138944,39,3
5349,47374,25,14
5350,111471,43,2
5351,75913,24,29
5352,153683,36,18
5353,74516,56,5
5354,117796,59,13
5355,56069,54,13
5356,148333,35,24
5357,114811,22,24
5358,148028,47,14
5359,69178,29,12
5360,62821,37,21
5361,46999,59,13
5362,68712,31,18
5363,63722,58,13
5364,40625,47,4
5365,36859,49,23
5366,140986,33,22
5367,51839,41,10
5368,57216,35,23
5369,82953,56,5
5370,79522,50,18
5371,165958,33,8
5372,141249,39,14
5373,37485,23,28
5374,192527,23,2
5375,177839,38,28
5376,142701,31,8
5377,189525,39,16
5378,132638,43,7
5379,42226,40,3
5380,123405,22,29
5381,52588,45,4
5382,192781,57,29
5383,67019,46,7
5384,95133,57,4
5385,144444,52,9
5386,147603,52,23
5387,188598,23,17
5388,158585,40,17
5389,73395,33,20
5390,185103,31,14
5391,155814,52,14
5392,198773,43,29
5393,142599,44,25
5394,55939,44,13
5395,181396,36,4
5396,183939,47,13
5397,30203,24,21
5398,177616,44,17
5399,176971,41,15
5400,59063,29,18
5401,120880,39,11
5402,33748,27,4
5403,147269,48,28
5404,110764,57,20
5405,181956,36,11
5406,186255,58,10
5407,138036,26,22
5408,180331,30,13
5409,197031,28,22
5410,146525,41,8
5411,194529,31,28
5412,115679,47,13
5413,155829,25,9
5414,158216,59,1
5415,163175,45,1
5416,95901,35,15
5417,177175,22,22
5418,128046,38,4
5419,120012,45,27
5420,108278,48,20
5421,42391,28,1
5422,132476,30,25
5423,189973,56,12
5424,150721,33,11
5425,127537,42,19
5426,111159,24,15
5427,161040,36,21
5428,199509,42,10
5429,65503,31,1
5430,105403,54,24
5431,194796,27,3
5432,94286,23,14
5433,104842,50,15
5434,134927,54,1
5435,44908,25,10
5436,67228,25,22
5437,53386,50,1
5438,58302,58,15
5439,90815,41,3
5440,93344,44,21
5441,196690,39,20
5442,141603,46,23
5443,91114,22,22
5444,55525,36,12
5445,109818,55,19
5446,144589,41,16
5447,175406,58,27
5448,124715,48,8
5449,36644,43,24
5450,131154,26,14
5451,194005,55,18
5452,73469,24,23
5453,194759,38,1
5454,136609,45,2
5455,178447,45,24
5456,95206,24,12
5457,126462,28,17
5458,197679,46,2
5459,113178,24,28
5460,185065,36,17
5461,116724,50,21
5462,126393,50,7
5463,157314,31,6
5464,106312,53,6
5465,105324,44,22
5466,101196,30,8
5467,100014,58,5
5468,169282,35,15
5469,171994,25,26
5470,197361,41,7
5471,63340,49,3
5472,69850,35,25
5473,143711,55,10
5474,41094,34,3
5475,117959,52,14
5476,194490,54,22
5477,35741,49,3
5478,141585,46,1
5479,152564,53,1
5480,98798,30,19
5481,146026,49,4
5482,140130,52,2
5483,52164,38,25
5484,196667,44,11
5485,60257,34,24
5486,175283,31,12
5487,125989,37,13
5488,166304,27,16
5489,82691,32,16
5490,109768,24,19
5491,186685,49,23
5492,44026,36,20
5493,60908,34,21
5494,49610,38,20
5495,93185,28,9
5496,102567,49,16
5497,66182,59,27
5498,146136,34,7
5499,161642,38,13
5500,49288,36,4
5501,108824,57,13
5502,190949,49,8
5503,114425,36,2
5504,30917,32,7
5505,105602,52,11
5506,94575,25,17
5507,102518,56,24
5508,69104,55,29
5509,179134,48,14
5510,46999,31,28
5511,171013,51,13
5512,91169,41,15
5513,184542,50,22
5514,159744,50,28
5515,140684,44,21
5516,89821,42,25
5517,165601,31,9
5518,42192,33,3
5519,104102,51,25
5520,144894,54,13
5521,116795,39,13
5522,195159,35,9
5523,96677,43,18
5524,165699,42,5
5525,164327,22,11
5526,166285,36,2
5527,132412,57,17
5528,49404,43,23
5529,146545,53,20
5530,186452,54,21
5531,180245,44,4
5532,53989,23,22
5533,138106,23,27
5534,54519,59,18
5535,52439,50,24
5536,148570,24,20
5537,44995,28,8
5538,53559,57,19
5539,119049,50,12
5540,166093,58,28
5541,128000,57,11
5542,182191,44,16
5543,69350,37,5
5544,55517,52,28
5545,183322,55,3
5546,119132,22,12
5547,89546,39,15
5548,135686,36,16
5549,118151,38,13
5550,33327,31,7
5551,150318,41,15
5552,190840,27,3
5553,145945,29,12
5554,76830,55,8
5555,82446,53,25
5556,176232,25,29
5557,195070,41,12
5558,188302,45,18
5559,170148,45,3
5560,99341,47,12
5561,61085,46,29
5562,85571,57,23
5563,175787,28,21
5564,158308,31,26
5565,35750,33,23
5566,143931,22,2
5567,108768,46,14
5568,65903,37,14
5569,193165,26,4
5570,121036,40,17
5571,117954,25,15
5572,195386,27,16
5573,113014,47,5
5574,196251,30,24
5575,147305,35,17
5576,186410,30,23
5577,62101,36,7
5578,32775,58,23
5579,141497,41,15
5580,75619,29,17
5581,180611,53,12
5582,87124,42,11
5583,95149,40,19
5584,56616,50,11
5585,198171,52,2
5586,91799,27,15
5587,120221,25,5
5588,144879,50,18
5589,55479,24,29
5590,129165,22,21
5591,85863,36,21
5592,112569,42,16
5593,176480,52,4
5594,46351,28,27
5595,165203,38,23
5596,74825,40,10
5597,41349,24,22
5598,74254,51,2
5599,68225,56,15
5600,42453,50,4
5601,179886,35,29
5602,179335,56,16
5603,107694,49,27
5604,45735,51,7
5605,176902,47,25
5606,77893,28,25
5607,157006,52,12
5608,75066,26,3
5609,164445,56,17
5610,171407,35,9
5611,184813,57,8
5612,40692,48,23
5613,75541,45,6
5614,195129,50,15
5615,96983,43,10
5616,180655,29,23
5617,183837,36,27
5618,184978,26,25
5619,150747,25,6
5620,115103,32,15
5621,199302,39,14
5622,180592,51,26
5623,55566,36,19
5624,103193,27,13
5625,191206,37,14
5626,171417,30,3
5627,151015,55,4
5628,160956,48,26
5629,100744,34,29
5630,63455,57,14
5631,189090,48,14
5632,84219,30,26
5633,75991,26,8
5634,103616,43,10
5635,117438,52,9
5636,146841,24,14
5637,170558,51,8
5638,199934,42,11
5639,88870,56,10
5640,116694,27,18
5641,73856,49,4
5642,131407,53,4
5643,61379,58,12
5644,94729,46,18
5645,189450,53,29
5646,84353,56,8
5647,44031,43,3
5648,95982,45,18
5649,66683,51,7
5650,144091,53,1
5651,147797,52,22
5652,178690,44,13
5653,36587,54,29
5654,92790,46,3
5655,61480,57,29
5656,181599,45,3
5657,53569,52,15
5658,41151,34,21
5659,74739,31,19
5660,62954,44,28
5661,139373,39,4
5662,196375,53,13
5663,64700,54,13
5664,153728,57,15
5665,96788,49,19
5666,101045,37,16
5667,198914,37,7
5668,174972,39,3
5669,157992,29,26
5670,110059,37,20
5671,31881,32,2
5672,194109,27,18
5673,162702,22,25
5674,50789,33,11
5675,156083,59,1
5676,118059,49,16
5677,76151,38,17
5678,139388,22,16
5679,33262,53,10
5680,96981,29,17
5681,150951,45,3
5682,153099,31,18
5683,111972,31,19
5684,105485,57,14
5685,84722,46,21
5686,119499,31,25
5687,191004,40,2
5688,36901,36,12
5689,147473,37,11
5690,38597,23,17
5691,159631,50,27
5692,93909,25,6
5693,102391,50,19
5694,169335,52,13
5695,93293,38,7
5696,186877,31,22
5697,41874,48,11
5698,116402,36,7
5699,44079,52,13
5700,102779,42,13
5701,125408,47,21
5702,170090,59,1
5703,150606,57,19
5704,150062,38,19
5705,42100,24,23
5706,87021,35,15
5707,180872,34,14
5708,158126,48,29
5709,122446,22,3
5710,59437,38,27
5711,181014,55,21
5712,50862,35,20
5713,41669,38,4
5714,151219,24,29
5715,45916,55,7
5716,40878,46,1
5717,32985,23,23
5718,71235,55,24
5719,48931,47,19
5720,122876,52,3
5721,30336,30,20
5722,72933,51,15
5723,75536,41,13
5724,99504,42,22
5725,129214,50,14
5726,143936,46,7
5727,46279,59,1
5728,133751,46,13
5729,134433,30,4
5730,101386,47,12
5731,116124,58,7
5732,135750,37,27
5733,107485,58,2
5734,104055,33,17
5735,121911,45,1
5736,128618,47,26
5737,143892,41,14
5738,101128,30,22
5739,179180,44,28
5740,82495,50,21
5741,112806,52,1
5742,123185,40,26
5743,79649,41,3
5744,195596,44,11
5745,194957,48,7
5746,125402,51,28
5747,60676,42,25
5748,94093,56,29
5749,109414,28,9
5750,123095,43,22
5751,102307,31,3
5752,125432,44,1
5753,61923,36,19
5754,147449,51,26
5755,77574,55,2
5756,151757,34,27
5757,83664,25,21
5758,97384,39,24
5759,61027,44,5
5760,196536,54,17
5761,64485,55,19
5762,180528,55,28
5763,65554,57,5
5764,76922,56,23
5765,43409,38,21
5766,66639,49,14
5767,49692,35,10
5768,119037,55,21
5769,48074,32,7
5770,176621,34,29
5771,59963,54,8
5772,82265,23,8
5773,46061,55,7
5774,189882,50,13
5775,143502,58,14
5776,52800,25,19
5777,146192,33,11
5778,137228,47,2
5779,58054,49,17
5780,43233,24,6
5781,186140,41,29
5782,95727,31,9
5783,120610,39,19
5784,100453,48,5
5785,134135,52,9
5786,186904,48,25
5787,138464,22,7
5788,43682,27,4
5789,184455,32,27
5790,88160,55,18
5791,53666,41,18
5792,88817,42,20
5793,121198,42,17
5794,195714,39,4
5795,71830,42,28
5796,40234,40,27
5797,87616,25,22
5798,39221,34,16
5799,172482,39,22
5800,31051,50,23
5801,140529,46,5
5802,106918,34,9
5803,108116,48,2
5804,152226,40,2
5805,74757,22,4
5806,151008,59,20
5807,161379,40,20
5808,86889,22,17
5809,65944,38,20
5810,129555,42,28
5811,68134,43,21
5812,188395,36,25
5813,55954,53,19
5814,119959,25,3
5815,34992,53,5
5816,31961,25,10
5817,42497,22,6
5818,193623,54,3
5819,43255,28,17
5820,165639,30,10
5821,78847,22,24
5822,50389,37,12
5823,153802,39,1
5824,91576,27,18
5825,73919,23,19
5826,33358,30,22
5827,118535,25,20
5828,135982,44,4
5829,35698,29,15
5830,96809,46,9
5831,123079,37,6
5832,85805,56,12
5833,192421,38,18
5834,105033,39,23
5835,128239,48,15
5836,160407,36,29
5837,74041,38,19
5838,61954,26,9
5839,38002,37,22
5840,99783,36,24
5841,137524,55,13
5842,154857,40,16
5843,49738,29,13
5844,40703,31,1
5845,143776,26,18
5846,173464,47,22
5847,74724,43,3
5848,62299,44,17
5849,45641,34,22
5850,109534,30,5
5851,36305,41,29
5852,48782,49,25
5853,108257,58,6
5854,107963,45,21
5855,151987,54,17
5856,181638,41,17
5857,154591,51,27
5858,97766,30,1
5859,36511,38,7
5860,144816,57,22
5861,187249,35,16
5862,34765,40,5
5863,181426,28,16
5864,53929,24,4
5865,189892,54,11
5866,141576,53,14
5867,190595,32,29
5868,101088,23,13
5869,107525,47,27
5870,43780,25,24
5871,36589,38,27
5872,195884,38,8
5873,123664,49,21
5874,134188,51,20
5875,123326,44,15
5876,70953,45,18
5877,95785,50,7
5878,49309,25,21
5879,84195,59,19
5880,55901,50,25
5881,184648,40,9
5882,192580,48,11
5883,55464,50,27
5884,46260,57,10
5885,154997,56,14
5886,65440,27,16
5887,125082,44,27
5888,135583,29,8
5889,86683,23,1
5890,154206,34,12
5891,163059,42,3
5892,186177,52,2
5893,108484,57,16
5894,174098,59,4
5895,98309,48,2
5896,75927,57,12
5897,72946,44,27
5898,156503,42,24
5899,171449,34,17
5900,83592,58,20
5901,168419,47,21
5902,63776,28,10
5903,164855,43,20
5904,85798,44,8
5905,165370,51,18
5906,100204,39,25
5907,116207,39,18
5908,130356,31,18
5909,90652,51,29
5910,195556,47,2
5911,159572,28,12
5912,50922,28,10
5913,195100,26,8
5914,181388,22,19
5915,106996,39,10
5916,178040,34,11
5917,60266,46,14
5918,185072,29,26
5919,175083,31,15
5920,32866,53,24
5921,142669,38,23
5922,35898,59,10
5923,48395,36,4
5924,34006,36,7
5925,195465,41,11
5926,40956,36,24
5927,167150,56,22
5928,190703,27,22
5929,125676,51,3
5930,151724,29,5
5931,92901,52,26
5932,137227,53,2
5933,147192,36,12
5934,61417,39,21
5935,118020,34,5
5936,113639,45,7
5937,124881,35,4
5938,162659,49,11
5939,151688,32,22
5940,145584,27,9
5941,116567,46,4
5942,105886,22,27
5943,179888,46,22
5944,59432,23,29
5945,102373,53,28
5946,195289,34,9
5947,50884,54,26
5948,35454,53,12
5949,104960,45,16
5950,132421,48,1
5951,73618,25,8
5952,77111,45,1
5953,150592,44,20
5954,89993,50,19
5955,158652,55,4
5956,169920,42,14
5957,108672,51,23
5958,96125,47,29
5959,147509,41,14
5960,91602,37,9
5961,72222,24,9
5962,79223,58,26
5963,95333,46,17
5964,152650,44,15
5965,79420,22,10
5966,105504,54,17
5967,32462,36,9
5968,39460,38,4
5969,129319,55,28
5970,170347,38,29
5971,174341,25,14
5972,159593,34,3
5973,152672,25,29
5974,102920,28,25
5975,52553,30,21
5976,185438,44,12
5977,74036,54,22
5978,178441,54,1
5979,172867,41,1
5980,100021,25,13
5981,137205,22,14
5982,191215,55,16
5983,190497,48,7
5984,118209,42,10
5985,105139,45,15
5986,35368,36,8
5987,165693,56,11
5988,88829,46,24
5989,159036,30,14
5990,44719,38,13
5991,59227,42,23
5992,139430,34,13
5993,168638,24,27
5994,42306,25,9
5995,83822,25,17
5996,54042,49,18
5997,176158,28,29
5998,178459,47,19
5999,188114,32,13
6000,119424,45,12
6001,179395,31,29
6002,48019,58,21
6003,105426,34,20
6004,70863,40,20
6005,141023,40,8
6006,171355,33,24
6007,179351,43,11
6008,76999,58,7
6009,92780,51,1
6010,52908,33,10
6011,156278,50,15
6012,143002,42,4
6013,199024,32,1
6014,130706,58,11
6015,198735,39,5
6016,152019,48,19
6017,139708,58,19
6018,39343,33,4
6019,106173,44,2
6020,130260,55,7
6021,190206,59,28
6022,99443,44,13
6023,87530,46,20
6024,165899,25,21
6025,126143,51,12
6026,174771,51,2
6027,144527,34,22
6028,166385,35,9
6029,174670,29,16
6030,141362,45,8
6031,58807,39,24
6032,89550,56,18
6033,33558,46,4
6034,80113,38,24
6035,82999,53,11
6036,197415,45,17
6037,88219,28,8
6038,196258,34,19
6039,198038,48,8
6040,194841,26,6
6041,83218,57,23
6042,49229,47,2
6043,105209,52,15
6044,57877,31,1
6045,127137,47,6
6046,68084,43,28
6047,111780,33,19
6048,177878,53,4
6049,67034,48,13
6050,85468,54,15
6051,180166,41,9
6052,40589,34,3
6053,87221,35,2
6054,31657,43,16
6055,128300,39,18
6056,147229,50,18
6057,69531,37,6
6058,82227,56,18
6059,33164,55,11
6060,123078,24,7
6061,71247,25,23
6062,180673,26,23
6063,80599,31,14
6064,165624,50,29
6065,170489,53,18
6066,98207,52,7
6067,102055,23,10
6068,132266,33,8
6069,108270,48,24
6070,141426,26,14
6071,164794,58,18
6072,100442,48,5
6073,125632,44,14
6074,51438,54,22
6075,88819,25,25
6076,73856,42,22
6077,194648,45,26
6078,71938,52,22
6079,89807,45,10
6080,79877,31,26
6081,73461,23,15
6082,123474,52,6
6083,113136,46,9
6084,50435,25,10
6085,175263,32,23
6086,114726,38,17
6087,188458,23,1
6088,192793,27,14
6089,84786,30,4
6090,43704,26,28
6091,86635,41,2
6092,163195,50,3
6093,120710,42,28
6094,92993,30,7
6095,142752,49,23
6096,186488,29,14
6097,162886,52,12
6098,108537,41,19
6099,80258,48,29
6100,177580,29,18
6101,115166,42,15
6102,143710,49,29
6103,65699,44,29
6104,76335,27,1
6105,76806,24,25
6106,107853,26,26
6107,65739,30,3
6108,64785,28,25
6109,193052,25,15
6110,115016,26,4
6111,162681,32,15
6112,96253,36,10
6113,121128,55,6
6114,189213,34,13
6115,191081,28,7
6116,157581,27,26
6117,140966,51,22
6118,167854,43,1
6119,129352,46,22
6120,187005,49,11
6121,107154,41,14
6122,169379,24,6
6123,138297,26,5
6124,68346,22,19
6125,142138,36,26
6126,80772,47,19
6127,70149,24,27
6128,116700,55,26
6129,188598,26,13
6130,126758,52,7
6131,158447,34,8
6132,35695,22,14
6133,69169,43,19
6134,77947,36,19
6135,75865,47,23
6136,186625,39,26
6137,134501,30,12
6138,90410,22,23
6139,133754,30,27
6140,120895,44,9
6141,185888,23,14
6142,80705,35,6
6143,145700,59,15
6144,103914,39,13
6145,31881,37,7
6146,77365,50,11
6147,109211,32,10
6148,186078,27,1
6149,71198,24,7
6150,183903,35,18
6151,130649,23,23
6152,177531,53,3
6153,193515,52,9
6154,166949,32,29
6155,69553,43,5
6156,165994,24,23
6157,152778,52,24
6158,147018,54,13
6159,165758,45,16
6160,62766,22,16
6161,62006,36,12
6162,61422,58,18
6163,146590,48,11
6164,42205,59,17
6165,184599,48,7
6166,179515,33,15
6167,177596,24,6
6168,146477,51,6
6169,58202,53,18
6170,91692,44,19
6171,50855,23,20
6172,55095,28,19
6173,199796,55,2
6174,79241,53,3
6175,133119,53,14
6176,82003,35,22
6177,124837,24,25
6178,124283,53,4
6179,177044,57,22
6180,153805,38,17
6181,123846,24,28
6182,52927,31,6
6183,150589,39,28
6184,145657,24,19
6185,96630,31,9
6186,134428,30,4
6187,152035,32,7
6188,156244,54,4
6189,99518,57,11
6190,111326,47,22
6191,173277,48,23
6192,150243,59,2
6193,42748,43,10
6194,182169,47,6
6195,164164,43,8
6196,83311,26,15
6197,52692,56,13
6198,154954,23,29
6199,184934,56,28
6200,160035,30,22
6201,109507,39,2
6202,110152,33,20
6203,34926,24,1
6204,33969,39,15
6205,65733,59,7
6206,99855,28,24
6207,71743,54,26
6208,160193,27,18
6209,137445,39,10
6210,50323,43,15
6211,46428,30,5
6212,64578,56,27
6213,116486,44,24
6214,94140,33,11
6215,137325,45,8
6216,113829,30,21
6217,36364,34,8
6218,158867,38,6
6219,196421,28,15
6220,161763,38,15
6221,125598,45,5
6222,87062,23,13
6223,174933,56,14
6224,118302,49,11
6225,93928,40,20
6226,71347,54,21
6227,33121,42,12
6228,113793,31,20
6229,58164,30,1
6230,55491,59,3
6231,89222,27,8
6232,184237,56,23
6233,33748,39,12
6234,56553,40,15
6235,146547,26,23
6236,90380,46,27
6237,74331,32,3
6238,150617,31,25
6239,69560,38,22
6240,83865,57,8
6241,105910,47,24
6242,165747,52,19
6243,107986,53,20
6244,40068,42,6
6245,84460,39,18
6246,130766,39,28
6247,76418,22,28
6248,56206,35,11
6249,158180,29,12
6250,30287,23,23
6251,52337,36,2
6252,181738,55,27
6253,162233,57,5
6254,130667,22,28
6255,120071,42,4
6256,128064,22,9
6257,199823,53,13
6258,136511,41,13
6259,175830,57,15
6260,33178,51,2
6261,61831,28,23
6262,163248,43,13
6263,133306,31,7
6264,194726,29,23
6265,187699,48,17
6266,142025,31,8
6267,120417,35,18
6268,196494,32,15
6269,41984,27,15
6270,119312,42,5
6271,113291,54,2
6272,37135,40,16
6273,30320,45,29
6274,182756,39,5
6275,118774,56,23
6276,182961,58,6
6277,128071,40,29
6278,171842,45,12
6279,139863,55,5
6280,71777,43,20
6281,76250,25,8
6282,103034,31,11
6283,134940,23,14
6284,70130,29,24
6285,163609,54,17
6286,45216,59,10
6287,114149,49,2
6288,33009,31,3
6289,119904,22,13
6290,190399,55,17
6291,175281,24,27
6292,45029,30,3
6293,132171,26,10
6294,144456,31,28
6295,92559,33,8
6296,94892,39,4
6297,100409,42,13
6298,169707,42,29
6299,63065,22,7
6300,150544,24,7
6301,137340,26,16
6302,63783,46,27
6303,64152,29,5
6304,88741,38,28
6305,137049,30,17
6306,59092,53,10
6307,178725,27,4
6308,116483,42,23
6309,151585,28,14
6310,89754,28,5
6311,191050,48,2
6312,117592,29,14
6313,124543,30,24
6314,73169,49,18
6315,84745,36,27
6316,140168,23,24
6317,143985,28,29
6318,35543,39,11
6319,51067,43,16
6320,81033,31,18
6321,75256,54,27
6322,183263,28,16
6323,116803,24,21
6324,148843,35,4
6325,58992,57,1
6326,78803,34,14
6327,139975,37,12
6328,174282,37,24
6329,56270,26,10
6330,166269,46,28
6331,37452,59,19
6332,71486,59,29
6333,44859,59,4
6334,188308,47,20
6335,192971,34,21
6336,62083,47,3
6337,97708,22,25
6338,141462,29,4
6339,177735,25,26
6340,123076,42,15
6341,49053,43,11
6342,172157,58,16
6343,191636,24,27
6344,119745,40,4
6345,99517,22,6
6346,182225,50,8
6347,166319,44,13
6348,171625,54,23
6349,181883,44,20
6350,167207,26,4
6351,166645,28,5
6352,109267,27,10
6353,168261,43,5
6354,110077,34,12
6355,106623,33,1
6356,161004,25,29
6357,83687,29,24
6358,98312,58,10
6359,137615,52,29
6360,160976,58,5
6361,57564,47,19
6362,58835,29,19
6363,37697,54,20
6364,110165,50,12
6365,178118,26,23
6366,87823,49,16
6367,39615,38,5
6368,166132,44,17
6369,160499,30,14
6370,106436,23,12
6371,150562,53,13
6372,101117,52,21
6373,64782,28,14
6374,108533,51,5
6375,102684,24,22
6376,109558,30,23
6377,111422,31,5
6378,186328,47,29
6379,191077,22,27
6380,36638,51,18
6381,67419,59,14
6382,63377,36,18
6383,136244,46,29
6384,197706,27,20
6385,53382,39,1
6386,183466,22,7
6387,97789,24,29
6388,140634,38,17
6389,161936,29,3
6390,129572,38,10
6391,174738,46,7
6392,153664,33,27
6393,182027,50,28
6394,140674,46,12
6395,133533,57,22
6396,111845,46,15
6397,99590,50,23
6398,157775,32,21
6399,96471,25,16
6400,73298,35,8
6401,78924,59,6
6402,177781,38,28
6403,39726,23,4
6404,70542,29,11
6405,181317,57,17
6406,64753,31,2
6407,109788,28,28
6408,51316,57,6
6409,114698,37,4
6410,45960,35,3
6411,60791,37,7
6412,55216,46,7
6413,193539,25,16
6414,94427,50,2
6415,142470,27,8
6416,103290,22,15
6417,77014,22,27
6418,165150,24,16
6419,80519,22,1
6420,34042,22,27
6421,79052,42,10
6422,44389,51,7
6423,125961,53,16
6424,98111,54,10
6425,135058,43,12
6426,123715,51,17
6427,80733,25,13
6428,64754,44,12
6429,179696,46,15
6430,115886,33,14
6431,187753,38,19
6432,119524,36,19
6433,111006,31,26
6434,54704,56,14
6435,124913,50,18
6436,124108,33,26
6437,37493,22,29
6438,99639,22,5
6439,84383,31,20
6440,164066,39,29
6441,77234,23,6
6442,158674,29,18
6443,35594,43,14
6444,37371,43,4
6445,77315,47,28
6446,157251,47,23
6447,109526,30,1
6448,177698,42,13
6449,116005,52,11
6450,135573,27,3
6451,168202,35,17
6452,167900,54,18
6453,87514,28,25
6454,178955,45,10
6455,105986,30,16
6456,115959,32,21
6457,32035,44,13
6458,139767,23,20
6459,47241,36,12
6460,82975,56,4
6461,184226,57,8
6462,186697,49,12
6463,86396,25,19
6464,148920,31,15
6465,174403,27,28
6466,116226,51,16
6467,114719,56,12
6468,93014,31,20
6469,69346,53,18
6470,100411,24,22
6471,173326,47,12
6472,189693,36,16
6473,106441,38,25
6474,76121,48,28
6475,90197,39,20
6476,114577,40,11
6477,124634,33,22
6478,130211,45,20
6479,165909,26,14
6480,173687,45,2
6481,31466,48,13
6482,60771,51,14
6483,113886,36,6
6484,95911,59,12
6485,181818,55,7
6486,118422,48,4
6487,103369,41,28
6488,31893,53,27
6489,60573,25,7
6490,126907,26,13
6491,129956,29,11
6492,148580,43,8
6493,194439,28,27
6494,182271,43,19
6495,121404,51,2
6496,87724,58,21
6497,116133,37,18
6498,197477,36,26
6499,45989,26,21
6500,58931,24,10
6501,39290,44,29
6502,199439,31,6
6503,151136,26,24
6504,109878,44,22
6505,120477,36,4
6506,156299,39,19
6507,191205,46,14
6508,135686,29,14
6509,188124,52,18
6510,137286,42,29
6511,70475,23,17
6512,112666,43,18
6513,126622,29,18
6514,165705,44,5
6515,178376,53,9
6516,137573,29,1
6517,76546,25,4
6518,37008,51,26
6519,78291,40,7
6520,188477,44,11
6521,66386,39,14
6522,120909,50,10
6523,181899,44,19
6524,63040,54,8
6525,90354,39,3
6526,108543,54,8
6527,48157,28,29
6528,65315,49,18
6529,65932,22,5
6530,182236,55,20
6531,175486,40,11
6532,175399,52,9
6533,143880,34,19
6534,162018,45,12
6535,44693,26,27
6536,57241,44,5
6537,145194,40,16
6538,125790,22,26
6539,176612,54,25
6540,102255,54,13
6541,186153,53,6
6542,41350,49,16
6543,86809,58,18
6544,131894,33,17
6545,127557,30,12
6546,189441,32,27
6547,61728,54,1
6548,47576,40,7
6549,190073,55,14
6550,113384,28,28
6551,30390,52,18
6552,75436,23,23
6553,41569,40,1
6554,174101,59,20
6555,52490,53,10
6556,75875,31,15
6557,35867,29,29
6558,110820,47,11
6559,129515,51,4
6560,39121,32,15
6561,31539,41,21
6562,178099,41,16
6563,157402,30,26
6564,104229,29,15
6565,169993,36,17
6566,80435,55,23
6567,171382,45,11
6568,93965,54,18
6569,141048,48,28
6570,126444,42,16
6571,99922,26,27
6572,127799,56,15
6573,123948,42,29
6574,173314,25,11
6575,38947,37,13
6576,78785,52,18
6577,149963,47,8
6578,30507,56,9
6579,188223,27,22
6580,41618,54,11
6581,104286,42,17
6582,46122,37,1
6583,168426,55,11
6584,139598,36,7
6585,192051,27,8
6586,116436,23,19
